Date,Zip code,# in Group,# New,# Returns,Temperature,Weather
,11201,2,,2,58,raining 
,11201,2,,2,58,raining 
12/1/2016,11201,6,,6,49,cloudy
,11201,2,,2,,
,11201,2,,2,,
,11202,3,,3,,
,11201,2,,2,,
,11201,2,,2,,
,,17,,17,,
12/3/2016,11201,1,,1,47,sunny
,11201,2,,2,,
,11201,2,,2,,
,11201,2,1,1,,
,11249,2,2,,,
,11217,2,2,,,
,11201,2,,2,,
,11201,2,,2,,
